order_id,customer_lat,customer_lon,delivery_window_start,delivery_duration_estimate,vehicle_capacity,package_size,delivery_window_end
556,23.903482866212396,58.71204483990822,2025-01-09 09:57:00,26,2,1,2025-01-09 10:23:00
557,23.63401522845064,59.11098098885099,2025-03-12 10:16:00,22,2,2,2025-03-12 10:38:00
558,23.528782676313337,58.9110284698067,2025-04-25 09:14:00,38,2,2,2025-04-25 09:52:00
559,24.25513725567362,59.33986130286672,2025-03-03 11:45:00,15,2,1,2025-03-03 12:00:00
560,24.120309551353465,59.400023123398014,2025-03-02 11:31:00,26,2,2,2025-03-02 11:57:00
561,24.204079768099223,58.853421379302716,2025-05-07 09:25:00,23,1,2,2025-05-07 09:48:00
562,23.71296416150891,58.73687055897448,2025-01-23 09:33:00,26,2,1,2025-01-23 09:59:00
563,23.63637147558677,59.28052551524386,2025-06-14 11:42:00,39,1,2,2025-06-14 12:21:00
564,23.51454466566788,58.77480603554814,2025-05-09 09:29:00,17,1,1,2025-05-09 09:46:00
565,23.8505875588066,59.32261431851368,2025-06-02 09:16:00,20,1,1,2025-06-02 09:36:00
566,24.089917686854633,58.923738253648764,2025-03-09 10:32:00,29,1,2,2025-03-09 11:01:00
567,23.892244045099734,59.16754989929147,2025-05-15 09:30:00,37,1,1,2025-05-15 10:07:00
568,23.93747492202373,58.59553531383467,2025-05-27 11:45:00,10,2,2,2025-05-27 11:55:00
569,24.40415869449375,59.12385932467657,2025-04-18 11:16:00,35,2,1,2025-04-18 11:51:00
570,23.8482554670233,58.95176767873723,2025-03-08 10:38:00,16,2,2,2025-03-08 10:54:00
571,24.013989489159812,59.08660846317547,2025-06-29 11:12:00,30,2,2,2025-06-29 11:42:00
572,24.283653012741144,58.66801420774486,2025-02-12 11:47:00,30,1,2,2025-02-12 12:17:00
573,23.89654278232127,59.236873744944184,2025-03-03 09:15:00,26,2,1,2025-03-03 09:41:00
574,24.122086700227875,59.36279707754323,2025-05-15 11:47:00,39,2,1,2025-05-15 12:26:00
575,24.362363708746745,58.71673980009078,2025-02-13 11:54:00,19,1,2,2025-02-13 12:13:00
576,24.44952062365764,58.59571455552016,2025-03-11 09:32:00,20,1,1,2025-03-11 09:52:00
577,23.647073480929038,58.52363858604634,2025-03-17 11:33:00,31,2,2,2025-03-17 12:04:00
578,24.426587625161496,59.14197150044327,2025-05-28 09:01:00,39,2,2,2025-05-28 09:40:00
579,23.992116293079537,59.10709403608878,2025-03-11 09:39:00,18,1,1,2025-03-11 09:57:00
580,23.75824438829896,59.04669741271407,2025-01-20 09:22:00,18,2,2,2025-01-20 09:40:00
581,23.95913575623826,58.731947096115974,2025-03-25 11:05:00,33,2,1,2025-03-25 11:38:00
582,24.480032575285477,58.89090599590551,2025-01-13 10:01:00,14,2,2,2025-01-13 10:15:00
583,23.99261809399287,59.09447633518617,2025-01-24 09:27:00,26,2,1,2025-01-24 09:53:00
584,23.828751610287508,58.99676685885917,2025-04-20 09:49:00,18,1,2,2025-04-20 10:07:00
585,24.133400854316726,59.487785520214885,2025-04-23 10:21:00,26,1,2,2025-04-23 10:47:00
586,23.740145618778193,58.63643975255673,2025-03-16 11:28:00,33,1,1,2025-03-16 12:01:00
587,23.575863328108664,59.195144554047594,2025-01-13 10:15:00,30,2,2,2025-01-13 10:45:00
588,23.62887972191065,58.90431876810429,2025-03-09 09:25:00,28,2,2,2025-03-09 09:53:00
589,23.62804583895777,58.92819961492562,2025-02-09 11:20:00,36,2,1,2025-02-09 11:56:00
590,23.651902693512294,59.21759776565818,2025-02-12 09:37:00,16,2,2,2025-02-12 09:53:00
591,23.63882717264941,59.19243615132437,2025-05-03 09:16:00,32,2,1,2025-05-03 09:48:00
592,24.140874744803213,59.49125599370219,2025-01-21 09:09:00,18,1,2,2025-01-21 09:27:00
593,23.681880084399143,58.62839428945413,2025-04-19 09:04:00,16,2,1,2025-04-19 09:20:00
594,23.845667283323863,58.604109649384164,2025-03-29 09:49:00,22,2,2,2025-03-29 10:11:00
595,24.396788409906012,59.22433881712874,2025-05-11 11:42:00,20,1,2,2025-05-11 12:02:00
596,23.97396164026287,59.07838691700641,2025-04-20 10:04:00,23,2,2,2025-04-20 10:27:00
597,24.167557738521026,58.77416066655981,2025-04-05 10:53:00,28,1,1,2025-04-05 11:21:00
598,23.67231987120163,58.57941936898899,2025-05-30 09:00:00,20,1,1,2025-05-30 09:20:00
599,23.692289018808673,58.58565824959643,2025-02-16 10:33:00,22,1,1,2025-02-16 10:55:00
600,23.54086861626648,59.39419087466412,2025-02-06 11:35:00,23,1,1,2025-02-06 11:58:00
601,23.668935063072166,58.69186732471874,2025-03-16 09:43:00,22,1,2,2025-03-16 10:05:00
602,23.778590339031958,58.82337156211552,2025-03-15 09:55:00,10,2,2,2025-03-15 10:05:00
603,23.677010484276746,58.726656402226986,2025-05-11 09:03:00,17,1,1,2025-05-11 09:20:00
604,23.588702533757054,58.85499630583194,2025-02-22 09:28:00,21,1,1,2025-02-22 09:49:00
605,23.6206358711006,58.56942384274609,2025-03-12 11:17:00,28,2,1,2025-03-12 11:45:00
606,23.960778768032725,59.01905979090827,2025-04-09 11:19:00,21,2,2,2025-04-09 11:40:00
607,23.706333718405794,58.56761256359221,2025-04-26 11:20:00,17,1,1,2025-04-26 11:37:00
608,23.864269861048076,59.300356507822364,2025-04-03 11:10:00,17,2,1,2025-04-03 11:27:00
609,24.003417270854857,58.73371208191043,2025-04-17 11:31:00,38,2,2,2025-04-17 12:09:00
610,24.190394828629366,59.04001191460451,2025-02-23 11:42:00,30,1,2,2025-02-23 12:12:00
611,23.539312139841098,59.380079087561455,2025-01-08 11:51:00,22,1,1,2025-01-08 12:13:00
612,24.299410398909043,59.150877369047194,2025-06-28 10:25:00,21,2,2,2025-06-28 10:46:00
613,24.127900389490907,59.032957786551336,2025-03-19 11:41:00,38,1,1,2025-03-19 12:19:00
614,23.58175903194887,58.824333753115376,2025-05-27 10:51:00,25,1,2,2025-05-27 11:16:00
615,24.373578624106777,58.8330019130582,2025-06-01 11:39:00,10,2,1,2025-06-01 11:49:00
616,24.420872400531813,59.16948695519819,2025-03-30 09:42:00,22,1,1,2025-03-30 10:04:00
617,23.561077959854863,59.494139361221166,2025-05-03 10:01:00,35,1,1,2025-05-03 10:36:00
618,23.776877648147202,59.16183918984938,2025-05-01 10:34:00,16,1,1,2025-05-01 10:50:00
619,24.30620127979306,59.057783417370025,2025-03-11 10:45:00,37,1,2,2025-03-11 11:22:00
620,24.24825969038366,59.23065051023924,2025-01-27 11:22:00,35,1,2,2025-01-27 11:57:00
621,23.684521019356378,58.96520561228372,2025-01-13 10:16:00,14,2,2,2025-01-13 10:30:00
622,23.70934932333671,58.560142342600784,2025-01-31 09:33:00,17,2,2,2025-01-31 09:50:00
623,23.870472102791382,59.06229681587791,2025-06-28 10:24:00,34,1,1,2025-06-28 10:58:00
624,23.98452298519102,59.45762528450538,2025-01-13 10:42:00,36,2,1,2025-01-13 11:18:00
625,24.118254771530296,58.67530294235766,2025-04-10 09:12:00,23,1,2,2025-04-10 09:35:00
626,23.868913639569772,59.19000489082067,2025-02-22 11:55:00,32,1,2,2025-02-22 12:27:00
627,23.96253471613315,58.700933688659056,2025-01-18 10:02:00,39,1,2,2025-01-18 10:41:00
628,24.247470938133755,59.035827684473084,2025-06-07 11:37:00,22,1,2,2025-06-07 11:59:00
629,23.536683202890597,58.59667644964672,2025-06-26 09:26:00,24,1,2,2025-06-26 09:50:00
630,23.75243694434402,58.95037093625818,2025-03-16 09:31:00,32,2,1,2025-03-16 10:03:00
631,24.21334958588455,59.25616332889525,2025-02-08 09:08:00,26,2,1,2025-02-08 09:34:00
632,24.395206837687198,58.84757152423898,2025-03-26 09:16:00,24,1,1,2025-03-26 09:40:00
633,24.011677442115666,59.16491172448722,2025-04-04 10:01:00,29,2,2,2025-04-04 10:30:00
634,24.032113485265317,59.29544996078973,2025-01-05 10:01:00,27,1,2,2025-01-05 10:28:00
635,23.607172011339777,59.42717781947945,2025-03-28 09:36:00,27,2,2,2025-03-28 10:03:00
636,23.947412366823453,58.734642081855455,2025-01-22 09:11:00,11,1,2,2025-01-22 09:22:00
637,24.032617266455023,58.89931591580931,2025-05-28 09:32:00,13,2,1,2025-05-28 09:45:00
638,23.74247050363473,58.652416013330416,2025-02-14 11:07:00,39,1,1,2025-02-14 11:46:00
639,23.76924323094938,59.49248350215837,2025-02-10 10:38:00,10,1,2,2025-02-10 10:48:00
640,23.877284163104623,59.42700096792429,2025-01-20 10:31:00,13,2,1,2025-01-20 10:44:00
641,23.520071197777725,59.03995713028056,2025-05-19 09:25:00,27,2,1,2025-05-19 09:52:00
642,23.82207916558318,59.34203329437642,2025-04-29 10:17:00,14,1,2,2025-04-29 10:31:00
643,23.711448006996545,59.02095797727204,2025-05-23 10:36:00,28,2,2,2025-05-23 11:04:00
644,23.827497352177915,59.12358568800276,2025-05-07 11:26:00,24,1,2,2025-05-07 11:50:00
645,23.61976213181925,58.589124432116016,2025-02-27 11:02:00,37,2,2,2025-02-27 11:39:00
646,24.390527280739896,59.25527042049681,2025-06-05 10:37:00,17,2,2,2025-06-05 10:54:00
647,24.09359245355405,58.62771348363523,2025-02-15 09:25:00,29,1,2,2025-02-15 09:54:00
648,24.17910231914449,59.32606763025253,2025-02-26 10:46:00,26,2,1,2025-02-26 11:12:00
649,24.289171238607338,59.28202808767038,2025-04-02 10:33:00,10,2,1,2025-04-02 10:43:00
650,23.99844219892906,59.20874469774298,2025-06-07 10:30:00,21,1,2,2025-06-07 10:51:00
651,23.586920288087423,58.53616038052476,2025-02-23 10:15:00,35,2,1,2025-02-23 10:50:00
652,24.03710654181855,58.803128355945326,2025-02-26 09:06:00,28,1,2,2025-02-26 09:34:00
653,24.086841118020878,58.763112569910845,2025-04-14 09:51:00,24,1,2,2025-04-14 10:15:00
654,24.24543947418433,58.86013640747152,2025-01-04 10:06:00,18,1,2,2025-01-04 10:24:00
655,23.931659546229678,58.58764274676384,2025-04-08 10:28:00,16,1,2,2025-04-08 10:44:00
656,23.627580302795565,59.436957823031065,2025-01-01 10:07:00,11,1,1,2025-01-01 10:18:00
657,23.783775905798723,59.05380224071238,2025-05-22 09:12:00,38,2,2,2025-05-22 09:50:00
658,23.863082296398634,58.80552431065802,2025-01-27 11:04:00,18,1,1,2025-01-27 11:22:00
659,24.145917241331603,58.89698151707428,2025-02-24 10:08:00,19,1,2,2025-02-24 10:27:00
660,24.070778304668913,58.94720254050483,2025-02-10 09:18:00,11,2,2,2025-02-10 09:29:00
661,23.856096725897846,59.10059433336062,2025-05-07 11:33:00,28,2,2,2025-05-07 12:01:00
662,24.48651524879298,59.0156794276965,2025-03-06 10:37:00,20,2,1,2025-03-06 10:57:00
663,24.10577481935689,59.41939197321442,2025-01-18 11:11:00,22,1,2,2025-01-18 11:33:00
664,23.737226791735996,58.996963482905834,2025-03-11 10:46:00,19,1,2,2025-03-11 11:05:00
665,23.601782472620403,59.49215801482331,2025-03-26 09:16:00,23,1,2,2025-03-26 09:39:00
666,23.652859139184333,59.351424957745095,2025-04-06 11:21:00,27,2,1,2025-04-06 11:48:00
667,23.745957728384507,58.708510514357336,2025-06-02 11:34:00,28,1,1,2025-06-02 12:02:00
668,23.660681373259557,59.430595214643915,2025-06-25 10:48:00,31,2,1,2025-06-25 11:19:00
669,23.686567024051307,58.61636639788548,2025-05-13 09:50:00,18,1,2,2025-05-13 10:08:00
670,23.785095168693847,59.31744970849119,2025-02-22 11:50:00,34,2,1,2025-02-22 12:24:00
671,23.673373595294755,58.88062329347658,2025-05-01 09:06:00,16,1,2,2025-05-01 09:22:00
672,24.396765424626427,59.37797432044507,2025-02-18 10:26:00,37,1,1,2025-02-18 11:03:00
673,23.58023374566164,59.36805669010745,2025-03-24 10:37:00,12,1,1,2025-03-24 10:49:00
674,24.024511389570254,59.30592540011762,2025-02-14 11:41:00,29,2,2,2025-02-14 12:10:00
675,23.91039682698966,59.29003043630706,2025-04-30 10:16:00,15,2,1,2025-04-30 10:31:00
676,24.482378616908605,58.80467913909804,2025-03-03 10:58:00,36,1,2,2025-03-03 11:34:00
677,23.612038902168052,58.58091928305125,2025-05-02 09:40:00,30,1,2,2025-05-02 10:10:00
678,23.89785559904574,58.90298017876516,2025-02-24 10:16:00,11,1,1,2025-02-24 10:27:00
679,24.46947043327537,58.67352451498651,2025-04-07 10:02:00,38,2,2,2025-04-07 10:40:00
680,24.36550712589398,59.194951088902464,2025-06-14 11:53:00,15,1,2,2025-06-14 12:08:00
681,24.31707207094928,58.84609972653779,2025-03-14 10:06:00,12,1,1,2025-03-14 10:18:00
682,23.75790282704494,59.47561020085991,2025-01-28 10:38:00,25,1,1,2025-01-28 11:03:00
683,23.670887587390066,59.14097207734533,2025-06-19 09:49:00,39,1,2,2025-06-19 10:28:00
684,24.16864321992443,59.32248056363436,2025-06-28 11:11:00,17,2,1,2025-06-28 11:28:00
685,24.429375989127585,58.63252467274185,2025-03-02 10:17:00,11,2,2,2025-03-02 10:28:00
686,24.05676289301393,59.36201448227262,2025-04-21 11:59:00,26,1,2,2025-04-21 12:25:00
687,24.0716126894699,59.422757190513394,2025-05-07 10:34:00,18,1,1,2025-05-07 10:52:00
688,23.779979093660284,58.98706191881894,2025-04-04 10:55:00,39,2,1,2025-04-04 11:34:00
689,24.269492933191938,59.10625293775098,2025-05-08 10:50:00,21,2,1,2025-05-08 11:11:00
690,23.687043748557524,59.264809800902995,2025-05-02 09:17:00,12,1,1,2025-05-02 09:29:00
691,23.823679236404242,58.674838627260414,2025-01-10 11:21:00,20,2,2,2025-01-10 11:41:00
692,23.925436438616416,59.002566076463445,2025-04-27 09:25:00,10,2,2,2025-04-27 09:35:00
693,24.007610378684454,58.898663027772315,2025-06-26 09:17:00,32,1,1,2025-06-26 09:49:00
694,23.74240973241508,58.646373992162246,2025-01-14 11:38:00,22,2,1,2025-01-14 12:00:00
695,23.614836824739204,58.867534422291534,2025-04-12 10:10:00,24,2,2,2025-04-12 10:34:00
696,24.11062004244163,58.568172309385496,2025-05-28 09:44:00,35,1,2,2025-05-28 10:19:00
697,23.788630553240257,58.525811906949485,2025-05-20 11:48:00,14,1,2,2025-05-20 12:02:00
698,24.081238221422613,58.635166289154824,2025-01-19 10:01:00,30,2,2,2025-01-19 10:31:00
699,23.654362715274203,59.463115111589175,2025-02-28 10:27:00,39,1,1,2025-02-28 11:06:00
700,23.981140101854816,59.04952953589502,2025-04-19 10:49:00,26,2,2,2025-04-19 11:15:00
701,24.032589432551585,59.46582216115322,2025-04-29 09:48:00,34,1,2,2025-04-29 10:22:00
702,23.551823536822425,58.93249787833013,2025-03-18 09:36:00,32,2,1,2025-03-18 10:08:00
703,23.83660427819392,58.81181613308526,2025-04-09 10:04:00,33,1,2,2025-04-09 10:37:00
704,23.634414676938974,59.006141862840245,2025-01-15 09:15:00,34,2,2,2025-01-15 09:49:00
705,23.56337497047277,58.93951168863291,2025-02-22 09:48:00,15,2,1,2025-02-22 10:03:00
706,24.489960232389944,58.60566468426175,2025-03-11 10:07:00,37,2,1,2025-03-11 10:44:00
707,23.822353844974725,59.14082631469021,2025-03-14 09:40:00,30,1,1,2025-03-14 10:10:00
708,24.309874445854636,58.7160381825096,2025-01-09 09:40:00,31,1,2,2025-01-09 10:11:00
709,23.754640654763765,59.11958795489783,2025-05-05 11:31:00,20,2,2,2025-05-05 11:51:00
710,24.18150272222393,59.150201092398156,2025-03-12 11:08:00,27,2,1,2025-03-12 11:35:00
711,24.260227859889685,58.65202485312865,2025-04-08 10:18:00,13,1,1,2025-04-08 10:31:00
712,24.095638740607843,58.561349627110665,2025-02-22 11:24:00,12,1,2,2025-02-22 11:36:00
713,23.97157618855016,59.28076158606844,2025-02-04 11:15:00,22,1,1,2025-02-04 11:37:00
714,23.91184091414727,58.95980042376932,2025-01-25 11:32:00,32,1,1,2025-01-25 12:04:00
715,23.848868266542997,58.55816379550548,2025-03-03 10:00:00,18,1,1,2025-03-03 10:18:00
716,24.429529144247827,59.494866317169766,2025-04-14 09:17:00,30,1,2,2025-04-14 09:47:00
717,24.33061940778773,58.55778056099636,2025-06-08 09:12:00,15,2,2,2025-06-08 09:27:00
718,24.465026910666513,59.19503522885855,2025-02-12 12:00:00,35,1,2,2025-02-12 12:35:00
719,23.624297223485545,59.48367892526341,2025-03-26 10:21:00,39,2,2,2025-03-26 11:00:00
720,24.230867475203645,58.739180104215926,2025-03-01 10:08:00,37,1,2,2025-03-01 10:45:00
721,24.438340456821038,58.642249368687196,2025-05-29 11:53:00,21,1,2,2025-05-29 12:14:00
722,23.68123306616566,58.62138493942243,2025-02-19 10:38:00,11,2,1,2025-02-19 10:49:00
723,23.566496267366777,58.8032751475676,2025-02-17 09:37:00,12,2,2,2025-02-17 09:49:00
724,24.24112064929006,58.60104581101065,2025-01-30 10:00:00,12,1,2,2025-01-30 10:12:00
725,24.074473113179913,59.19216134169413,2025-03-16 10:58:00,37,2,1,2025-03-16 11:35:00
726,24.341828776758273,58.56229179813006,2025-02-07 09:57:00,21,2,2,2025-02-07 10:18:00
727,23.63977237662629,59.00942212814979,2025-03-16 09:29:00,24,2,2,2025-03-16 09:53:00
728,24.29526731185989,59.496696853852974,2025-01-06 10:11:00,18,2,1,2025-01-06 10:29:00
729,23.701627320047745,59.31397026950602,2025-04-29 10:48:00,32,1,1,2025-04-29 11:20:00
730,23.663655942865706,59.11521943823101,2025-04-22 09:08:00,17,2,1,2025-04-22 09:25:00
731,23.664265797930994,58.80625362078661,2025-06-05 11:15:00,20,1,2,2025-06-05 11:35:00
732,24.31457472023138,59.12389583629164,2025-04-03 10:23:00,25,1,1,2025-04-03 10:48:00
733,24.1651972206962,59.02704146391165,2025-04-22 11:42:00,35,1,2,2025-04-22 12:17:00
734,24.02306542476912,58.92608338389037,2025-02-16 09:32:00,36,1,2,2025-02-16 10:08:00
735,23.8588304841235,58.6307103767402,2025-02-24 10:27:00,34,2,2,2025-02-24 11:01:00
736,24.377200540813106,59.38660421524047,2025-05-03 10:09:00,31,2,2,2025-05-03 10:40:00
737,23.892445107422635,58.94978464882132,2025-03-15 10:51:00,13,1,1,2025-03-15 11:04:00
738,24.316599439471577,58.69462251182077,2025-02-07 10:45:00,37,1,1,2025-02-07 11:22:00
739,23.939134908570217,58.86775935087729,2025-05-12 09:11:00,10,1,2,2025-05-12 09:21:00
740,23.876944429424906,58.91412975252893,2025-02-21 11:56:00,33,1,1,2025-02-21 12:29:00
741,23.962679785669607,59.32753789556688,2025-01-08 11:27:00,16,2,2,2025-01-08 11:43:00
742,23.801377874164142,59.2336143805614,2025-05-29 09:00:00,11,1,2,2025-05-29 09:11:00
743,24.24760938017625,59.26930489364134,2025-02-09 11:31:00,33,2,2,2025-02-09 12:04:00
744,24.002720390092477,58.511031264428645,2025-05-19 09:03:00,37,1,1,2025-05-19 09:40:00
745,23.732212695146817,58.91615399817976,2025-01-13 11:37:00,14,1,2,2025-01-13 11:51:00
746,24.399574573274567,58.98134415163533,2025-04-10 11:51:00,16,1,2,2025-04-10 12:07:00
747,23.88389122137321,58.519192276823055,2025-05-11 10:00:00,13,1,1,2025-05-11 10:13:00
748,24.043552861113987,58.75981320874504,2025-04-14 09:04:00,14,2,1,2025-04-14 09:18:00
749,24.406472110964547,59.260289823122136,2025-05-08 11:34:00,33,2,1,2025-05-08 12:07:00
750,24.124237995913994,58.637109705728996,2025-05-21 09:15:00,10,2,1,2025-05-21 09:25:00
751,23.616898040708364,59.03531013145259,2025-03-11 09:35:00,10,1,2,2025-03-11 09:45:00
752,24.439832123613474,58.71520187201724,2025-06-20 09:13:00,24,1,1,2025-06-20 09:37:00
753,24.12770805307142,58.51212077464389,2025-05-25 10:01:00,29,2,2,2025-05-25 10:30:00
754,23.834905614657085,58.741201457599544,2025-02-19 09:49:00,28,2,1,2025-02-19 10:17:00
755,23.63927207266339,59.475873754910054,2025-02-21 11:15:00,38,1,1,2025-02-21 11:53:00
756,24.294025189270297,59.301537111882986,2025-01-07 10:50:00,19,1,1,2025-01-07 11:09:00
757,24.120072755928515,59.45957664432103,2025-01-02 10:38:00,37,2,1,2025-01-02 11:15:00
758,24.03346109197632,58.98785404392636,2025-01-12 11:51:00,27,1,1,2025-01-12 12:18:00
759,24.393892583050956,58.6097361986775,2025-04-30 11:50:00,37,1,1,2025-04-30 12:27:00
760,24.28859721122453,59.047959488973696,2025-03-24 11:27:00,12,2,2,2025-03-24 11:39:00
761,23.651674879732752,58.95437733455996,2025-01-28 09:48:00,20,1,1,2025-01-28 10:08:00
762,23.811722067795547,59.34435708273961,2025-06-10 09:56:00,24,2,1,2025-06-10 10:20:00
763,23.748489139814467,58.598082580784244,2025-04-11 10:25:00,36,1,1,2025-04-11 11:01:00
764,24.243946292572677,58.98824113702178,2025-05-23 11:03:00,39,2,1,2025-05-23 11:42:00
765,23.53353243473578,58.65004866469398,2025-06-14 11:16:00,20,1,2,2025-06-14 11:36:00
766,24.069889684871317,58.82467592689006,2025-01-08 10:52:00,26,2,1,2025-01-08 11:18:00
767,24.26245868574069,59.2373570773878,2025-02-05 11:09:00,26,2,1,2025-02-05 11:35:00
768,24.37676563676175,58.97601812936877,2025-04-19 11:58:00,15,2,1,2025-04-19 12:13:00
769,23.84208174871591,58.87588828514577,2025-02-27 11:08:00,14,2,1,2025-02-27 11:22:00
770,24.321257304672013,58.89447627857003,2025-01-18 11:35:00,17,1,2,2025-01-18 11:52:00
771,23.610631736955206,58.95944676840599,2025-03-25 11:00:00,11,1,1,2025-03-25 11:11:00
772,24.34645229173452,59.28501654383706,2025-03-27 10:09:00,25,2,2,2025-03-27 10:34:00
773,23.62748866233198,59.39208468894024,2025-03-10 10:20:00,29,1,1,2025-03-10 10:49:00
774,23.897287290560367,59.45533468650393,2025-01-02 10:56:00,33,1,2,2025-01-02 11:29:00
775,24.297295365779554,59.2869033862553,2025-05-26 10:19:00,21,1,2,2025-05-26 10:40:00
776,23.649917427348775,58.81540689574801,2025-05-24 09:37:00,15,1,1,2025-05-24 09:52:00
777,23.72925139523264,59.188134706086544,2025-04-10 10:48:00,10,1,1,2025-04-10 10:58:00
778,24.222252568393067,58.93760312405539,2025-05-12 11:27:00,13,2,2,2025-05-12 11:40:00
779,24.220036536546075,58.75467062204605,2025-06-27 09:02:00,26,2,2,2025-06-27 09:28:00
780,24.141147632885296,59.34087157942592,2025-05-05 09:14:00,22,2,1,2025-05-05 09:36:00
781,24.1939484444671,58.538426348962325,2025-02-24 11:31:00,27,2,2,2025-02-24 11:58:00
782,24.042724443347595,59.40176199213543,2025-02-28 09:03:00,14,1,2,2025-02-28 09:17:00
783,23.751799058906954,58.961477464624735,2025-03-26 09:22:00,39,1,2,2025-03-26 10:01:00
784,23.84569599350392,59.13720147680828,2025-02-07 11:20:00,33,2,1,2025-02-07 11:53:00
785,23.681597716801427,59.15935392220578,2025-06-25 10:42:00,33,1,2,2025-06-25 11:15:00
786,24.408450561333627,59.39511774070654,2025-06-04 09:23:00,36,1,2,2025-06-04 09:59:00
787,24.083391794766122,59.13666968216721,2025-04-11 09:25:00,12,2,2,2025-04-11 09:37:00
788,23.90085141676364,59.11393358476006,2025-01-02 10:12:00,20,1,1,2025-01-02 10:32:00
789,23.962005803644132,58.56665204056069,2025-05-18 11:54:00,22,2,1,2025-05-18 12:16:00
790,24.447283339611815,59.018408021945206,2025-04-10 10:54:00,13,2,2,2025-04-10 11:07:00
791,23.65335140311608,58.650169000817044,2025-03-21 10:06:00,35,1,1,2025-03-21 10:41:00
792,24.086229832016798,59.23743376872149,2025-03-22 11:03:00,36,1,2,2025-03-22 11:39:00
793,24.005888678884467,59.01222192081268,2025-06-08 11:17:00,23,2,1,2025-06-08 11:40:00
794,24.111454235434646,59.18022777920835,2025-01-30 10:21:00,31,2,1,2025-01-30 10:52:00
795,23.51811018382084,58.541672900602386,2025-04-26 09:00:00,20,1,2,2025-04-26 09:20:00
796,24.37212390894415,58.5847920160458,2025-01-29 11:06:00,36,2,1,2025-01-29 11:42:00
797,24.43211828248361,59.21632338806268,2025-01-01 10:47:00,19,2,1,2025-01-01 11:06:00
798,24.065133183589207,58.572084335998674,2025-04-23 10:37:00,28,2,1,2025-04-23 11:05:00
799,24.196650823876894,58.57125672776526,2025-05-01 10:39:00,27,1,2,2025-05-01 11:06:00
800,24.422499381177296,58.51210847523489,2025-06-15 10:00:00,15,2,1,2025-06-15 10:15:00
801,24.2072386343134,59.45650139829948,2025-03-02 10:52:00,36,1,1,2025-03-02 11:28:00
802,23.65253904291426,59.23750835945901,2025-05-09 09:17:00,38,2,2,2025-05-09 09:55:00
803,24.076288360166814,58.85325140850206,2025-01-02 09:28:00,24,1,1,2025-01-02 09:52:00
804,24.106715046382856,58.79653558128766,2025-02-07 11:24:00,30,2,1,2025-02-07 11:54:00
805,23.924130671302386,58.84970322974585,2025-03-16 09:05:00,39,1,1,2025-03-16 09:44:00
806,24.236444235624724,59.27465353118118,2025-06-28 10:45:00,19,1,1,2025-06-28 11:04:00
807,24.434367014769016,59.16137061107042,2025-03-13 09:24:00,14,1,1,2025-03-13 09:38:00
808,24.425568512906775,58.68519556786747,2025-03-17 11:07:00,35,2,2,2025-03-17 11:42:00
809,23.950839371404133,58.67410933533409,2025-05-09 10:39:00,38,2,2,2025-05-09 11:17:00
810,23.613238045840756,58.598395649713396,2025-01-25 09:19:00,14,2,1,2025-01-25 09:33:00
811,24.484841198962336,59.160302719701335,2025-02-25 09:21:00,19,1,1,2025-02-25 09:40:00
812,24.338898086445933,59.26437266222174,2025-03-26 10:33:00,37,2,1,2025-03-26 11:10:00
813,23.624662681203265,58.76504642832501,2025-02-04 09:48:00,14,1,2,2025-02-04 10:02:00
814,24.420841882617374,58.520944961030914,2025-01-10 10:58:00,12,2,2,2025-01-10 11:10:00
815,24.36989636206213,58.58217166747643,2025-01-22 10:55:00,32,1,1,2025-01-22 11:27:00
816,24.01883805712607,59.46786003484503,2025-01-25 11:11:00,15,1,1,2025-01-25 11:26:00
817,24.09127543574493,58.79544477747742,2025-02-22 09:23:00,13,1,2,2025-02-22 09:36:00
818,23.89900270387013,59.26922314783813,2025-05-11 11:09:00,27,2,1,2025-05-11 11:36:00
819,23.554761638822033,59.12466356885427,2025-01-13 09:36:00,37,2,2,2025-01-13 10:13:00
820,23.8351972416459,58.8819396396529,2025-03-07 09:30:00,18,2,2,2025-03-07 09:48:00
821,24.30285344859801,58.70568726219555,2025-04-20 09:46:00,26,1,1,2025-04-20 10:12:00
822,23.504632023004604,58.6213864181594,2025-05-18 09:00:00,38,1,2,2025-05-18 09:38:00
823,23.833499171691145,59.11501296803887,2025-04-03 10:57:00,22,2,1,2025-04-03 11:19:00
824,23.898168693590943,59.274633780637785,2025-01-03 11:38:00,36,2,1,2025-01-03 12:14:00
825,24.037395602937924,59.14390425354113,2025-04-12 11:44:00,24,2,1,2025-04-12 12:08:00
826,24.41985561641276,59.03030213324916,2025-04-04 09:07:00,39,1,1,2025-04-04 09:46:00
827,23.84634599436596,58.54195122343164,2025-05-02 09:50:00,29,1,1,2025-05-02 10:19:00
828,23.846953201896227,59.46848877759438,2025-05-19 11:29:00,26,1,1,2025-05-19 11:55:00
829,24.237501248109748,59.298714191654575,2025-01-22 11:36:00,22,1,2,2025-01-22 11:58:00
830,23.952217940889806,58.79282203670096,2025-05-24 09:20:00,25,1,2,2025-05-24 09:45:00
831,23.72460482293998,59.47997032935885,2025-04-30 10:33:00,31,2,2,2025-04-30 11:04:00
832,23.952439516132692,59.10188158963632,2025-02-15 09:09:00,13,1,2,2025-02-15 09:22:00
833,23.6408570203798,59.08242265820725,2025-04-04 09:29:00,14,1,1,2025-04-04 09:43:00
